Campaña,Estado de la campaña,Tipo de campaña,Clics,Impr.,CTR,Código de moneda,CPC medio,Coste,Conversiones,Conv. post-impresión,Coste/conv.,Tasa de conv.
MP_Preicfes Validación- Phrase,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Preicfes Validación- Phrase,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Preicfes Validación- Phrase,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Broad,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Broad,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Broad,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Broad,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Broad,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Exact,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Exact,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Exact,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Exact,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Exact,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Phrase,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Phrase,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Phrase,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Phrase,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presaber - Phrase,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presencial Bachiller - BMM,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presencial Bachiller - BRO,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presencial Bachiller - EXA,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presencial Bachiller - PHR,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presencial Bachillerato - BMM,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presencial Bachillerato - BRO,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presencial Bachillerato - EXA,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP_Presencial Bachillerato - PHR,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Competencia,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Competencia2,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Bachiller - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Bachiller - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Bachiller - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Bachiller - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Bachiller - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Bachillerato - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Bachillerato - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Bachillerato - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Bachillerato - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Bachillerato - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Nombres de Colegios,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Nombres de Colegios,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Nombres de Colegios,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Nombres de Colegios,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Nombres de Colegios,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Secundario - New,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Secundario - New,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Secundario - New,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Secundario - New,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_GeoFon - Secundario - New,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes Validación- Broad,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes Validación- Broad,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes Validación- Broad,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes Validación- Broad,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Preicfes Validación- Broad,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Presencial Bachiller,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Presencial Bachillerato,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Presencial Secundario,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Remarketing,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Remarketing,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Remarketing,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Remarketing Nueva,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Remarketing Nueva,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Remarketing Nueva,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Similar Audiences,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Similar Audiences,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP_Similar Audiences,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_educabilia.com.co - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Bachiller - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Bachiller - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Bachiller - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Bachiller - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Bachiller - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Bachillerato - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Bachillerato - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Bachillerato - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Bachillerato - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Bachillerato - New,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Nombres de Colegios,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Nombres de Colegios,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Nombres de Colegios,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Nombres de Colegios,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Nombres de Colegios,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Secundario - New,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Secundario - New,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Secundario - New,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Secundario - New,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_GeoFon - Secundario - New,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_icfesinteractivo.info - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mail.google.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
